"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
1,0.5556977,0.0510595,0.0334589,0.0176005,1e-07,1,0
2,0.4123291,0.5422341,0.0184214,0.5238126,1e-07,2,0
3,6.093956,4.563852,4.023774,0.5392663,0.0008115,2,0
4,0.1238387,0.0041798,0.0016617,0.0025182,1e-07,3,0
5,0.209842,0.0073019,0.0047711,0.0025293,1.6e-06,3,0
6,2.780582,1.459789,0.8377348,0.6220495,4.6e-06,4,0
7,0.015722,0.0101856,2.68e-05,0.0101588,1e-07,4,0
8,0.0103159,0.0148056,1.15e-05,0.0079692,0.006825,4,0
9,0.0675951,0.2140578,0.0004951,0.0515724,0.1619904,4,0
10,0.1284941,0.0821709,0.001789,0.0803819,1e-07,4,0
11,0.3055897,0.394713,0.0101184,0.2075769,0.1770177,4,0
12,0.8112205,0.5447299,0.0713038,0.4436508,0.0297754,4,0.3605956
13,0.007721,0.0090883,6.5e-06,0.0029436,0.0061383,4,0.4206687
14,0.0264307,0.0291183,7.57e-05,0.0290426,1e-07,4,0.0007008
15,0.0393824,0.0453644,0.0001681,0.0443748,0.0008215,4,0.0017725
16,0.0983666,0.1081834,0.0010484,0.107135,1e-07,4,0.0003539
17,0.0707688,0.1550087,0.0005426,0.0809163,0.0735499,4,0.0999301
18,1.278145,1.342542,0.1770089,1.112498,0.0530352,4,0.0999301
19,0.1637972,0.5434345,0.002907,0.1979902,0.3425374,4,0.0999301
20,0.1646111,0.4310769,0.002936,0.2088619,0.2192791,4,0.1063555
21,0.2075745,0.6284874,0.0046686,0.272903,0.350916,4,0.1100817
22,0.0058185,0.0076931,3.7e-06,0.0076894,1e-07,4,6.33e-05
23,0.0202996,0.1636635,4.46e-05,0.0354391,0.1281798,4,8.28e-05
24,0.0112423,0.0264574,1.37e-05,0.0242544,0.0021894,4,0.0027339
25,0.0211677,0.0440944,4.85e-05,0.0439356,0.0001104,4,0.0041418
26,0.0114591,0.0278912,1.42e-05,0.0278769,1e-07,4,0.0025104
27,0.047763,0.1249197,0.0002472,0.1207961,0.0038765,4,0.0024055
28,0.0140738,0.0407652,2.15e-05,0.0359673,0.0047766,4,0.0024055
29,0.1051729,0.5856961,0.0011985,0.2566952,0.3278024,4,0.0065681
30,0.0532779,0.1357023,0.0003076,0.1353947,1e-07,4,0.0024055
31,0.0181192,0.0313155,3.56e-05,0.0312799,1e-07,4,0.0006889
32,0.0195083,0.0423866,4.12e-05,0.0399907,0.0023547,4,0.0018294
33,0.8559179,2.238423,0.0793778,2.106179,0.0528664,4,0.0037156
34,0.013782,0.0377152,2.06e-05,0.0316745,0.0060201,4,0.0006889
35,0.0151382,0.0342135,2.48e-05,0.0341887,1e-07,4,0.006255
36,0.3604038,0.9839762,0.0140739,0.9456925,0.0242099,4,0.0135423
37,0.1784695,0.4916618,0.0034511,0.4882107,1e-07,4,-0.0025997
38,0.0101968,0.0015992,1.13e-05,0.001588,1e-07,5,0
39,0.0827241,0.2293782,0.0007415,0.2286367,1e-07,4,0.0002519
40,0.0047663,0.0008322,2.5e-06,0.0007807,4.9e-05,5,0
41,0.4250266,0.9654716,0.0195734,0.9458981,1e-07,4,0.0006158
42,0.0161869,0.0213183,2.84e-05,0.0212899,1e-07,4,0.0001011
43,0.0182028,0.0032017,3.59e-05,0.0031658,1e-07,5,4e-07
44,0.0047506,0.0008344,2.4e-06,0.0008319,1e-07,5,4e-07
45,0.0012262,0.0002197,2e-07,0.0002196,1e-07,5,4e-07
46,0.0026139,0.000457,7e-07,0.0004562,1e-07,5,4e-07
47,0.0864732,0.0154913,0.0008102,0.0141096,0.0005716,5,4e-07
48,0.0045184,0.0008233,2.2e-06,0.0008104,1.07e-05,5,4e-07
49,0.2050731,0.6157763,0.0045567,0.5234435,0.0877762,4,0.0034306
50,0.2087431,0.373833,0.0047213,0.3497999,0.019312,4,0.0022194
51,0.0087744,0.0016293,8.3e-06,0.001608,1.31e-05,5,4e-07
52,0.0256257,0.0047913,7.12e-05,0.0046151,0.0001051,5,3.1e-06
53,0.0027694,0.0007468,8e-07,0.0005207,0.0002254,5,4e-07
54,0.5502613,1.25983,0.0328075,1.113789,0.1132338,4,0.0018351
55,0.2304136,0.7673945,0.0057524,0.5815916,0.1800506,4,0.006296
56,4.050926,11.5726,1.778049,8.10008,1.694471,4,0.5268998
57,0.0253361,0.0102751,6.96e-05,0.0102055,1e-07,4,0
58,0.0553135,0.0506914,0.0003315,0.0402004,0.0101595,4,1.89e-05
59,0.0663655,0.0764205,0.0004772,0.0541153,0.0218281,4,0.0003066
60,0.8435728,2.607193,0.0771046,2.137042,0.3930463,4,0.0136865
61,0.0456827,0.0123694,0.0002261,0.0084062,0.0037371,5,3.1e-06
62,0.0031356,0.0052128,1.1e-06,0.0017794,0.0034324,4,4.1e-06
63,0.0119515,0.003969,1.55e-05,0.0023448,0.0016088,5,1.06e-05
64,0.0050474,0.0010099,2.8e-06,0.0010071,1e-07,5,1.06e-05
65,0.0154032,0.0112611,2.57e-05,0.0112354,1e-07,4,0.0003906
66,0.1590733,0.0921289,0.0027418,0.0838345,0.0055528,4,4.1e-06
67,0.0911461,0.1032877,0.0009001,0.075176,0.0272116,4,0.0005046
68,0.3137403,0.8767223,0.0106654,0.683242,0.182815,4,0.0058398
69,0.0824022,0.0657211,0.0007357,0.0545686,0.0104169,4,0.0001921
70,0.0188296,0.0113587,3.84e-05,0.0104926,0.0008278,4,4.1e-06
71,0.0559941,0.0480487,0.0003397,0.0465445,0.0011645,4,0.0005916
72,0.0710415,0.032369,0.0005468,0.031004,0.0008182,4,2.1e-06
73,0.0159469,0.0039506,2.76e-05,0.0039227,4e-07,5,1.57e-05
74,0.0116386,0.0046547,1.47e-05,0.0046396,5e-07,4,0
75,0.0385417,0.0845795,0.000161,0.0708058,0.0136129,4,0.0028809
76,0.177721,0.2783068,0.0034223,0.2514767,0.0234079,4,0.0026559
77,0.0127166,0.0034803,1.75e-05,0.0031728,0.0002901,5,1.57e-05
78,2.06936,8.154067,0.4639884,5.059343,2.630736,4,0.0268889
79,0.0102781,0.0240026,1.14e-05,0.0207895,0.0032017,4,0.002288
80,0.0205148,0.044225,4.56e-05,0.0297606,0.0144189,4,0.002654
81,0.0049137,0.0117056,2.6e-06,0.0099913,0.0017117,4,0.002288
82,0.0285325,0.0641831,8.82e-05,0.048341,0.0157539,4,0.0021564
83,0.0242167,0.0478292,6.35e-05,0.0354404,0.0123253,4,0.0026607
84,0.0316492,0.0635672,0.0001085,0.0626445,0.0008143,4,0.0027604
85,0.018743,0.009198,3.81e-05,0.0059732,0.0031867,5,6.44e-05
86,0.0418821,0.08056,0.0001901,0.0703646,0.0100054,4,0.0021485
87,0.0557251,0.1116114,0.0003365,0.0815844,0.0296906,4,0.0026667
88,0.027476,0.069325,8.18e-05,0.0431396,0.0261036,4,0.0026667
89,0.0152251,0.0271974,2.51e-05,0.0235225,0.0036499,4,0.0011001
90,0.0493626,0.0926171,0.000264,0.0820607,0.0102925,4,0.0021485
91,0.0109721,0.0215524,1.3e-05,0.0183473,0.0031922,4,0.0021485
92,0.2660577,0.6786094,0.0076698,0.6609187,0.0100208,4,0.002274
93,0.0341213,0.0224949,0.0001262,0.0223688,1e-07,5,0.0002869
94,0.0244246,0.0252812,6.46e-05,0.0170366,0.0081801,5,0.0001858
95,0.0497262,0.1585218,0.0002679,0.1191283,0.0391256,4,0.0349204
96,0.0356968,0.0857273,0.0001381,0.0855892,1e-07,4,0.0351882
97,0.0095109,0.0204442,9.8e-06,0.0204344,1e-07,4,0.0346479
98,0.201749,0.1193607,0.0044102,0.1149402,1.04e-05,5,0.0001402
99,0.0474541,0.0615339,0.000244,0.0331529,0.028137,5,0.0002379
100,0.0228537,0.072725,5.66e-05,0.0560091,0.0166594,4,0.0351882
101,0.0262982,0.0764101,7.49e-05,0.0662116,0.0101236,4,0.0351882
102,0.0211758,0.0523778,4.86e-05,0.0513477,0.0009815,4,0.0349163
103,0.0053361,0.0041843,3.1e-06,0.0041812,1e-07,5,0.0003082
104,0.0778111,0.3810806,0.000656,0.202815,0.1776097,4,0.0354843
105,0.1064097,0.1376909,0.0012269,0.0818423,0.0546218,5,0.000422
106,0.1780824,0.1315686,0.0034362,0.1047622,0.0233703,5,0.0001896
107,0.2315336,0.7993683,0.0058085,0.5923944,0.2011656,4,0.0354843
108,0.0404956,0.0993957,0.0001777,0.099218,1e-07,4,0.0004864
109,1.32725,3.740069,0.1908712,3.11044,0.4387576,4,0.0600553
110,0.0622276,0.1563293,0.0004196,0.1525236,0.0033862,4,0.0017289
111,1e-07,2e-07,0,2e-07,1e-07,4,0.0004178
112,0.0445024,0.1268273,0.0002146,0.1127787,0.0138341,4,0.0033197
113,0.006589,0.0030806,4.7e-06,0.0030748,1.2e-06,5,2.7e-06
114,0.0102006,0.0236779,1.13e-05,0.0236667,1e-07,4,0.0006405
115,0.8080186,2.746156,0.0707421,1.962725,0.7126891,4,0.1435272
116,0.0024423,0.0012451,6e-07,0.0011922,5.24e-05,5,3.4e-06
117,0.1851051,0.0769644,0.0037125,0.0732508,1.1e-06,5,1.4e-06
118,0.0066277,0.0407713,4.8e-06,0.0159396,0.024827,4,0.0005658
119,0.0047206,0.002285,2.4e-06,0.0022821,6e-07,5,3.4e-06
120,0.0059108,0.0043316,3.8e-06,0.0026376,0.0016902,5,6e-07
121,0.0072197,0.0051255,5.6e-06,0.0031703,0.0019496,5,5e-07
122,0.0626229,0.2373651,0.0004249,0.1494566,0.0874836,4,0.0228808
123,0.0032122,0.0032881,1.1e-06,0.0015215,0.0017656,5,6e-07
124,0.2000327,0.5797891,0.0043355,0.4867279,0.0887258,4,0.0263641
125,0.0264227,0.0527869,7.56e-05,0.0527113,1e-07,4,0.0015182
126,0.0027689,0.0027799,8e-07,0.0013459,0.0014332,5,2.2e-06
127,0.1296443,0.3489021,0.0018211,0.3274983,0.0195827,4,0.000396
128,0.0426876,0.1372676,0.0001974,0.1005215,0.0365488,4,0.0161165
129,0.0069597,0.0175642,5.2e-06,0.0175589,1e-07,4,0.0002564
130,0.0013043,0.0012823,2e-07,0.0012822,1e-07,5,7.86e-05
131,0.0202823,0.0576258,4.46e-05,0.0494461,0.0081352,4,0.0001431
132,0.0172623,0.0643155,3.23e-05,0.0175889,0.0466944,5,2.32e-05
133,0.2951311,0.7259963,0.0094377,0.641217,0.0753416,4,0.0348943
134,0.0031754,0.0080681,1.1e-06,0.0076578,0.0004093,4,0.0001805
135,0.4018971,1.062363,0.0175011,0.9763705,0.0684911,4,0.000342
136,0.0375236,0.1305991,0.0001526,0.0847141,0.0457325,4,0.0131969
137,0.0076822,0.0185657,6.4e-06,0.0177177,0.0008416,4,0.0003093
138,0.0132741,0.0561175,1.91e-05,0.0295006,0.0265978,4,0.0121981
139,0.0144762,0.0142107,2.27e-05,0.014188,1e-07,5,4.53e-05
140,0.0020234,0.0051718,4e-07,0.0046339,0.0005376,4,0.0003093
141,0.1294957,0.2872594,0.001817,0.2854424,1e-07,4,2.72e-05
142,0.1066926,0.285373,0.0012334,0.2660438,0.0180959,4,0.0170524
143,0.0123169,0.0230865,1.64e-05,0.0230701,1e-07,4,0.0001719
144,0.0158394,0.0551103,2.72e-05,0.0329037,0.0221795,4,0.0074366
145,0.296925,0.7365944,0.0095528,0.7203388,0.0067029,4,0.0181212
146,0.0060864,0.0129547,4e-06,0.0129507,1e-07,4,0.0106488
147,0.0517427,0.0498715,0.0002901,0.0495814,1e-07,5,2.32e-05
148,0.0150047,0.0498755,2.44e-05,0.0301627,0.0196885,4,0.0074366
149,0.0095826,0.0093666,9.9e-06,0.0093566,1e-07,5,2.32e-05
150,0.0144068,0.0287977,2.25e-05,0.0287753,1e-07,4,0.0074366
151,0.0039741,6.59e-05,1.7e-06,6.41e-05,1e-07,6,0
152,0.0060253,0.0056781,3.9e-06,0.0056741,1e-07,5,2.32e-05
153,0.0142232,0.0002272,2.19e-05,0.0002028,2.5e-06,6,0
154,0.0509693,0.0520345,0.0002815,0.0514476,0.0003055,5,1.74e-05
155,1.412775,1.466667,0.2162625,1.026823,0.2235809,5,0.0001214
156,0.0038851,0.0039148,1.6e-06,0.0039132,1e-07,5,2.32e-05
157,0.0025675,0.0026007,7e-07,0.0026,1e-07,5,2.32e-05
158,0.0553877,0.0600126,0.0003324,0.0528638,0.0068164,5,1.74e-05
159,0.4529783,0.4932588,0.0222326,0.4078786,0.0631477,5,7.86e-05
160,0.0163835,0.0265394,2.91e-05,0.0164935,0.0100168,5,1.24e-05
161,0.0176042,0.0386037,3.36e-05,0.0173439,0.0212262,5,8.4e-06
162,1.23622,1.201421,0.1655872,0.9309523,0.1048811,5,2.32e-05
163,0.0266075,0.0299697,7.67e-05,0.0209108,0.0089823,5,7.3e-06
164,0.1276625,0.1155745,0.0017659,0.1124841,0.0013246,5,1.74e-05
165,0.1456936,0.1347135,0.0022999,0.1295456,0.002868,5,1.74e-05
166,0.1158667,0.1309168,0.0014546,0.1119486,0.0175137,5,1.47e-05
167,0.041093,0.0327236,0.000183,0.0306848,0.0018559,5,7.3e-06
168,0.0332268,0.0644562,0.0001196,0.0273835,0.0369532,4,0.4124061
169,0.0400728,0.0557708,0.000174,0.0271338,0.0284632,5,4.4e-06
170,0.0338835,0.0180695,0.0001244,0.0179409,4.4e-06,5,1e-06
171,0.2785209,0.1491775,0.0084053,0.1353023,0.00547,5,4.4e-06
172,0.6517977,0.450685,0.0460321,0.40456,9.3e-05,5,7.2e-06
173,0.0068733,0.0043387,5.1e-06,0.0043336,1e-07,5,2.4e-06
174,0.0841435,0.0937304,0.0007671,0.0467041,0.0462592,4,0.1124205
175,0.3639058,0.230971,0.0143487,0.2075363,0.0090861,5,3.5e-06
176,0.0118593,0.0064891,1.52e-05,0.0063331,0.0001409,4,0.0008524
177,0.0695172,0.0426515,0.0005236,0.0421278,1e-07,5,1.2e-06
178,0.0054066,0.0025744,3.2e-06,0.0025712,1e-07,4,0.0012014
179,0.1022343,0.0769398,0.0011325,0.0498152,0.0259922,4,0.0013268
180,0.0894565,0.0581059,0.0008671,0.0435785,0.0136604,4,0.1735034
181,0.0552028,0.0210487,0.0003302,0.0203844,0.0003342,4,0.1826169
182,0.2304141,0.1467798,0.0057525,0.1121915,0.0288359,4,0.1826169
183,0.0167753,0.0062056,3.05e-05,0.0061751,1e-07,4,0.0328185
184,0.0478047,0.0876607,0.0002476,0.0286147,0.0587984,4,0.0328185
185,0.0047836,0.0036345,2.5e-06,0.0029325,0.0006996,4,0.0328185
186,0.0067224,0.0041277,4.9e-06,0.0041228,1e-07,4,0.0328185
187,0.0952249,0.1119095,0.0009825,0.0618932,0.0490339,4,0.0014372
188,0.0244839,0.0164061,6.5e-05,0.0163412,1e-07,4,0.0014372
189,0.4987359,0.4179343,0.0269511,0.293069,0.0979143,4,0.1767318
190,0.0182455,0.0127857,3.61e-05,0.0127496,1e-07,4,0.0019548
191,0.003779,0.0024561,1.5e-06,0.0024545,1e-07,4,0.012946
192,0.0940196,0.1291577,0.0009578,0.0659029,0.062297,4,0.0107044
193,0.0659818,0.0421253,0.0004717,0.0416536,1e-07,4,0.3151192
194,1.23605,0.8959067,0.1655417,0.587712,0.1426531,4,0.3151192
195,0.2695163,0.4244615,0.0078705,0.1823476,0.2342434,4,0.5154158
196,0.0166027,0.0779882,2.99e-05,0.0117357,0.0662227,4,0.0735161
197,0.0066213,0.0050407,4.8e-06,0.005036,1e-07,4,0.1051543
198,0.0363958,0.0227511,0.0001435,0.0226075,1e-07,4,0.0489719
199,0.1521912,0.1724647,0.0025097,0.113677,0.0562781,4,0.0298557
200,0.010529,0.0078004,1.2e-05,0.0067803,0.0010081,4,0.0489719
201,0.0046538,0.0042481,2.3e-06,0.0031952,0.0010506,4,0.0052591
202,0.0170991,0.015729,3.17e-05,0.0125897,0.0031077,4,0.0092037
203,0.0211697,0.0168789,4.86e-05,0.0168304,1e-07,4,0.0172792
204,0.1138692,0.0934301,0.0014049,0.0845518,0.0074734,4,0.0172792
205,0.1167537,0.1656161,0.001477,0.0908021,0.073337,4,0.1035926
206,0.0141911,0.0115015,2.18e-05,0.0114797,1e-07,4,0.0604199
207,0.3521889,0.3037678,0.0134396,0.2627918,0.0275365,4,0.1900536
208,0.0241398,0.0170765,6.31e-05,0.0170134,1e-07,4,0.1163172
209,1.008164,0.9677661,0.1101279,0.6104384,0.2471999,4,0.3844651
210,0.0199424,0.0425023,4.31e-05,0.0153853,0.027074,4,0.0002661
211,0.0576824,0.1233195,0.0003605,0.0447266,0.0782325,4,0.0002661
212,0.0391577,0.0288683,0.0001661,0.0286644,3.78e-05,4,0.1845555
213,0.0863619,0.1648364,0.0008081,0.0719966,0.0920317,4,0.0960598
214,0.4786185,0.6983776,0.0248207,0.4188907,0.2546662,4,0.0884575
215,0.030089,0.0232075,9.81e-05,0.0231094,1e-07,4,0.1910365
216,0.0211895,0.020434,4.86e-05,0.0203854,1e-07,4,0.1030084
217,0.0202156,0.019627,4.43e-05,0.0189597,0.0006231,4,0.1030084
218,0.2891346,0.5301027,0.0090581,0.3003104,0.2207342,4,0.1467617
219,0.0359239,0.0404696,0.0001398,0.0391913,0.0011386,4,0.0892519
220,0.0635927,0.1726546,0.0004382,0.0700802,0.1021362,4,0.0892519
221,0.0892215,0.1033936,0.0008625,0.1025098,2.13e-05,4,0.0654572
222,0.0190767,0.0375447,3.94e-05,0.0346288,0.0028766,4,0.0363935
223,0.281743,1.372064,0.0086008,0.5333595,0.8301035,4,0.0638579
224,0.1084262,0.2083586,0.0012738,0.2070848,1e-07,4,0.0508176
225,0.7677442,2.348679,0.0638658,1.373894,0.9109194,4,0.1054088
226,0.005049,0.0097197,2.8e-06,0.009717,1e-07,4,0.0694635
227,0.0181899,0.0347151,3.59e-05,0.0346793,1e-07,4,0.0694635
228,2.110042,3.972282,0.4824112,3.15057,0.3393004,4,0.33999
229,0.0101752,0.0174358,1.12e-05,0.0174246,1e-07,4,2.51e-05
230,0.0492266,0.0936956,0.0002626,0.093433,1e-07,4,0.0003304
231,0.3791642,0.7305574,0.0155772,0.6941808,0.0207994,4,0.0003311
232,2.273129,5.168982,0.5598648,3.327532,1.281585,4,0.3511719
233,0.3239657,0.6210757,0.0113719,0.6097039,1e-07,4,0.0004268
234,0.1146572,0.1672023,0.0014244,0.1266318,0.0391461,4,0.0822727
235,0.158124,0.3161772,0.0027091,0.3021885,0.0112796,4,0.0008895
236,0.1391659,0.6050382,0.0020985,0.2673469,0.3355928,4,0.0009118
237,0.0442559,0.0874379,0.0002122,0.0854458,0.00178,4,0.0009574
238,0.0182323,0.0336622,3.6e-05,0.0191864,0.0144398,4,0.0284581
239,0.0339925,0.0656745,0.0001252,0.0655493,1e-07,4,0.0010642
240,0.0218515,0.0628356,5.17e-05,0.040469,0.022315,4,0.0012872
241,0.0326535,0.0692418,0.0001155,0.0577274,0.0113989,4,0.0236336
242,0.0989006,0.1117668,0.0010598,0.1012262,0.0094808,4,0.1757419
243,0.181095,0.335891,0.0035534,0.3083842,0.0239534,4,0.0256587
244,0.0264596,0.0446463,7.59e-05,0.0445704,1e-07,4,0.0984038
